k39_5	Mastomys_natalensis_2	100.000	164	0	0	73	236	952	789	5.72e-85	303
k39_5	TO17L	100.000	164	0	0	73	236	318	155	5.72e-85	303
k39_5	Mastomys_natalensis_1	98.171	164	3	0	73	236	935	772	5.76e-80	287
k39_5	PE7L	98.171	164	3	0	73	236	1004	841	5.76e-80	287
k39_5	PE8L	97.561	164	4	0	73	236	442	279	2.68e-78	281
k39_5	TO4L	97.561	164	4	0	73	236	637	474	2.68e-78	281
k39_5	TO4L	97.368	38	0	1	36	72	7	44	1.06e-12	63.9
k39_5	TO6L	97.531	162	4	0	73	234	224	385	3.47e-77	278
k39_5	TO6L	100.000	51	0	0	23	73	1	51	3.75e-22	95.3
k39_5	PE1L	100.000	137	0	0	100	236	84	220	5.85e-70	254
k39_5	PE1L	97.059	34	1	0	39	72	5	38	4.92e-11	58.4
k39_5	ZA7L	98.425	127	2	0	110	236	51	177	4.58e-61	224
k39_5	Mastomys_erythroleucus	89.634	164	17	0	73	236	952	789	1.28e-56	209
k39_5	Mus_baoulei	84.049	163	26	0	73	235	925	763	4.71e-41	158
k39_5	Mus_setulosus	83.117	154	24	2	84	235	941	788	1.71e-35	139
k39_5	Rattus_exulans	80.368	163	32	0	73	235	935	773	4.78e-31	124
k39_5	Mus_minutoides	78.947	152	32	0	85	236	940	789	6.23e-25	104
k39_5	TO9L	89.231	65	3	3	10	72	1	63	3.78e-17	78.7
k39_5	ZA6L	86.364	66	3	3	11	73	526	464	8.17e-14	67.6
k39_5	PE4L	85.938	64	5	3	11	72	654	593	2.94e-13	65.8
