k59_2	TO8L	98.028	355	1	1	3	351	355	1	9.75e-178	612
k59_2	TO4L	100.000	328	0	0	3	330	460	133	4.54e-176	606
k59_2	PE7L	99.695	328	1	0	3	330	827	500	2.11e-174	601
k59_2	Mastomys_natalensis_2	96.341	328	12	0	3	330	775	448	1.30e-156	542
k59_2	Mastomys_natalensis_1	96.341	328	12	0	3	330	758	431	4.67e-156	540
k59_2	PE8L	99.623	265	1	0	3	267	265	1	2.22e-139	484
k59_2	Mastomys_erythroleucus	90.854	328	30	0	3	330	775	448	4.87e-126	440
k59_2	PE1L	97.934	242	5	0	3	244	234	475	6.34e-120	420
k59_2	TO3L	100.000	222	0	0	51	272	35	256	3.82e-117	411
k59_2	TO3L	100.000	36	0	0	327	362	36	1	9.52e-14	67.6
k59_2	PE4L	100.000	206	0	0	125	330	592	387	2.99e-108	381
k59_2	Praomys_rostratus	86.462	325	44	0	3	327	719	395	5.04e-101	357
k59_2	Myomys_verreauxi	86.196	326	43	2	3	327	775	451	2.35e-99	351
k59_2	Myomys_daltoni	85.976	328	46	0	3	330	775	448	2.35e-99	351
k59_2	Hylomyscus_simus	84.802	329	50	0	3	331	775	447	3.06e-93	331
k59_2	Apodemus_flavicollis	82.154	325	54	4	5	327	761	439	4.04e-77	278
k59_2	Micaelamys_namaquensis	81.620	321	53	5	3	320	782	465	4.07e-72	261
k59_2	Mus_baoulei	79.688	320	63	2	9	327	742	424	1.15e-62	230
k59_1	TO4L	100.000	380	0	0	68	447	829	450	0.0	702
k59_1	TO4L	100.000	35	0	0	28	62	10	44	4.05e-13	65.8
k59_1	PE7L	99.733	375	1	0	73	447	1191	817	0.0	688
k59_1	PE8L	99.211	380	3	0	68	447	634	255	0.0	686
k59_1	Mastomys_natalensis_2	98.670	376	5	0	72	447	1140	765	0.0	667
k59_1	TO6L	99.708	342	0	1	87	428	51	391	0.0	625
k59_1	TO6L	100.000	34	0	0	29	62	17	50	1.46e-12	63.9
k59_1	Mastomys_natalensis_1	97.403	308	8	0	140	447	1055	748	1.54e-151	525
k59_1	Mastomys_erythroleucus	91.223	376	33	0	72	447	1140	765	1.20e-147	512
k59_1	Praomys_jacksoni	84.574	376	58	0	72	447	1140	765	5.92e-106	374
k59_1	PE1L	98.137	161	3	0	287	447	84	244	3.69e-78	281
k59_1	PE1L	94.737	38	2	0	29	66	5	42	1.88e-11	60.2
k59_1	PE4L	97.778	45	1	0	25	69	630	586	5.20e-17	78.7
k59_3	PE7L	99.022	409	4	0	64	472	98	506	0.0	734
k59_3	PE4L	99.237	393	3	0	80	472	1	393	0.0	710
k59_3	PE4L	90.476	63	4	2	2	63	654	593	4.70e-18	82.4
k59_3	Mastomys_natalensis_1	97.094	413	11	1	64	475	29	441	0.0	695
k59_3	Mastomys_erythroleucus	96.126	413	15	1	64	475	46	458	0.0	673
k59_3	Mastomys_natalensis_2	94.915	413	20	1	64	475	46	458	0.0	652
k59_3	Mus_spretus	90.000	410	41	0	63	472	45	454	3.88e-153	531
k59_3	Praomys_rostratus	89.303	402	42	1	75	475	1	402	8.46e-145	503
k59_3	Hylomyscus_simus	88.136	413	48	1	64	475	46	458	6.59e-141	490
k59_3	Montemys_delectorum	90.909	352	32	0	121	472	86	437	6.63e-136	473
k59_3	Myomys_verreauxi	87.719	399	49	0	64	462	46	444	2.39e-135	472
k59_3	Rattus_rattus_2	87.105	411	51	2	63	472	28	437	3.99e-133	464
k59_3	Mus_baoulei	87.562	402	49	1	64	464	19	420	3.99e-133	464
k59_3	Mus_musculus_molossinus	86.797	409	54	0	64	472	29	437	6.68e-131	457
k59_3	Arvicanthis_niloticus	86.797	409	54	0	64	472	29	437	6.68e-131	457
k59_3	Rattus_tanezumi	86.585	410	53	2	64	472	29	437	3.11e-129	451
k59_3	Myomys_daltoni	86.473	414	53	3	64	475	46	458	3.11e-129	451
k59_3	Lemniscomys_bellieri	86.098	410	57	0	63	472	28	437	1.87e-126	442
k59_3	Rattus_rattus_1	85.854	410	58	0	63	472	28	437	8.70e-125	436
k59_3	Otomys_unisulcatus	85.575	409	57	2	63	470	45	452	5.24e-122	427
k59_3	Rattus_norvegicus	85.122	410	59	2	64	472	29	437	3.15e-119	418
k59_3	Rattus_lutreolus	85.086	409	61	0	64	472	29	437	3.15e-119	418
k59_3	Mus_setulosus	85.112	403	60	0	70	472	52	454	1.47e-117	412
k59_3	Oryzomys_couesi	81.114	413	72	5	63	472	45	454	1.97e-91	326
k59_3	TO4L	100.000	97	0	0	376	472	43	139	1.62e-47	180
k59_3	TO4L	100.000	36	0	0	29	64	10	45	1.32e-13	67.6
k59_3	TO6L	100.000	34	0	0	30	63	17	50	1.70e-12	63.9
k59_3	PE1L	97.143	35	1	0	30	64	5	39	2.20e-11	60.2
