k59_0	Calomys_callosus_2	90.714	280	22	4	1	277	564	842	5.07e-105	370
k59_0	Calomys_callosus_1	90.714	280	22	4	1	277	562	840	5.07e-105	370
k59_1	PE7L	99.744	782	2	0	43	824	410	1191	0.0	1434
k59_1	Mastomys_natalensis_2	96.424	783	28	0	43	825	358	1140	0.0	1301
k59_1	PE8L	99.421	691	4	0	196	886	1	691	0.0	1254
k59_1	Mastomys_natalensis_1	96.923	715	22	0	43	757	341	1055	0.0	1199
k59_1	Mastomys_erythroleucus	91.699	783	65	0	43	825	358	1140	0.0	1086
k59_1	Praomys_rostratus	85.641	780	112	0	43	822	302	1081	0.0	821
k59_1	Myomys_daltoni	85.531	781	113	0	43	823	358	1138	0.0	817
k59_1	Praomys_jacksoni	85.350	785	111	4	43	825	358	1140	0.0	809
k59_1	Myomys_verreauxi	84.968	785	112	5	43	824	358	1139	0.0	791
k59_1	Hylomyscus_simus	84.176	771	122	0	50	820	365	1135	0.0	749
k59_1	Micaelamys_namaquensis	82.619	840	137	8	50	885	372	1206	0.0	734
k59_1	Otomys_unisulcatus	83.504	782	127	2	43	823	358	1138	0.0	730
k59_1	Montemys_delectorum	84.507	710	110	0	46	755	344	1053	0.0	702
k59_1	Mus_setulosus	82.542	779	134	2	43	820	358	1135	0.0	684
k59_1	PE1L	97.959	392	8	0	219	610	475	84	0.0	680
k59_1	PE1L	97.297	37	1	0	11	47	5	41	2.72e-12	63.9
k59_1	Rattus_norvegicus	83.776	715	112	4	43	755	341	1053	0.0	675
k59_1	Mus_spretus	82.330	781	132	6	43	820	358	1135	0.0	673
k59_1	Arvicanthis_niloticus	83.148	718	115	5	43	757	341	1055	0.0	651
k59_1	Mus_baoulei	81.617	767	135	6	43	806	331	1094	0.0	630
k59_1	Rattus_rattus_1	82.148	717	124	4	43	757	341	1055	2.16e-177	612
k59_1	Rattus_tanezumi	81.933	714	125	4	46	757	344	1055	4.67e-174	601
k59_1	Lemniscomys_bellieri	81.481	702	118	10	51	746	349	1044	1.70e-163	566
k59_1	PE4L	100.000	296	0	0	43	338	297	592	6.16e-158	547
k59_1	PE4L	97.368	38	1	0	10	47	627	590	7.57e-13	65.8
k59_1	Oryzomys_couesi	79.728	735	141	7	55	785	370	1100	2.89e-151	525
k59_1	Apodemus_flavicollis	82.766	499	82	4	46	542	349	845	2.97e-131	459
k59_1	TO3L	100.000	222	0	0	191	412	256	35	8.44e-117	411
k59_1	Rattus_lutreolus	84.395	314	49	0	43	356	341	654	3.17e-86	309
