k39_2	Steatomys_pratensis	97.458	118	3	0	56	173	178	295	1.27e-54	202
k39_2	Steatomys_krebsii	94.915	118	6	0	56	173	178	295	1.28e-49	185
k39_2	Crocidura_hirta	86.813	91	11	1	64	153	170	260	4.78e-24	100
k39_2	PE4L	89.474	57	4	2	1	56	647	592	3.75e-15	71.3
k39_2	PE1L	97.368	38	1	0	18	55	1	38	1.74e-13	65.8
k39_2	TO4L	100.000	34	0	0	22	55	11	44	6.27e-13	63.9
k39_2	TO6L	100.000	34	0	0	22	55	17	50	6.27e-13	63.9
k39_2	TO9L	97.368	38	0	1	22	58	30	67	6.27e-13	63.9
k39_2	ZA6L	100.000	34	0	0	22	55	498	465	6.27e-13	63.9
k39_2	TO3L	100.000	32	0	0	171	202	37	6	8.11e-12	60.2
k39_5	Steatomys_pratensis	98.241	398	7	0	1	398	661	1058	0.0	697
k39_5	Steatomys_krebsii	90.208	480	47	0	1	480	661	1140	0.0	627
k39_5	ZA1L	98.069	259	3	1	1	257	238	496	1.10e-128	449
k39_5	Beamys_hindei	78.649	370	75	2	1	368	644	1011	2.00e-66	243
k39_5	Oryzomys_couesi	77.662	385	84	2	91	474	751	1134	1.20e-63	233
k39_5	Micaelamys_namaquensis	77.378	389	86	2	87	474	754	1141	1.56e-62	230
k39_5	Rattus_tanezumi	77.017	409	84	10	1	404	644	1047	2.01e-61	226
k39_5	Montemys_delectorum	77.017	409	84	7	1	404	644	1047	2.01e-61	226
k39_5	Rattus_rattus_2	76.884	398	86	5	1	395	644	1038	9.37e-60	220
k39_5	Rattus_rattus_1	76.716	408	87	8	1	404	644	1047	9.37e-60	220
k39_5	Arvicanthis_niloticus	76.847	406	74	15	1	396	644	1039	5.64e-57	211
k39_5	Praomys_rostratus	76.098	410	90	7	1	406	605	1010	7.29e-56	207
k39_5	Praomys_jacksoni	74.530	479	112	9	1	474	661	1134	1.22e-53	200
k39_5	Rattus_argentiventer	75.610	410	88	11	1	404	644	1047	2.04e-51	193
k39_5	Hybomys_planifrons	78.113	265	56	2	63	326	609	872	1.24e-43	167
