k119_0	Calomys_callosus_2	90.685	365	30	4	55	416	842	479	8.92e-139	483
k119_0	Calomys_callosus_1	90.685	365	30	4	55	416	840	477	8.92e-139	483
k119_2	PE7L	99.213	381	3	0	97	477	96	476	0.0	688
k119_2	PE4L	99.449	363	2	0	115	477	1	363	0.0	660
k119_2	Mastomys_natalensis_1	97.375	381	10	0	97	477	27	407	0.0	649
k119_2	Mastomys_erythroleucus	95.801	381	16	0	97	477	44	424	9.17e-179	616
k119_2	Mastomys_natalensis_2	96.175	366	14	0	97	462	44	409	1.99e-175	604
k119_2	Mus_spretus	89.974	379	38	0	99	477	46	424	5.80e-141	490
k119_2	Praomys_rostratus	89.402	368	39	0	110	477	1	368	3.52e-133	464
k119_2	Hylomyscus_simus	88.451	381	44	0	97	477	44	424	4.55e-132	460
k119_2	Rattus_rattus_2	87.895	380	44	2	99	477	29	407	1.27e-127	446
k119_2	Mus_musculus_molossinus	87.402	381	48	0	97	477	27	407	2.13e-125	438
k119_2	Myomys_verreauxi	87.139	381	49	0	97	477	44	424	2.13e-125	438
k119_2	Mus_baoulei	87.402	381	48	0	97	477	17	397	2.13e-125	438
k119_2	Rattus_tanezumi	87.173	382	47	2	97	477	27	407	9.92e-124	433
k119_2	Montemys_delectorum	90.683	322	30	0	156	477	86	407	1.28e-122	429
k119_2	Arvicanthis_niloticus	86.877	381	50	0	97	477	27	407	4.61e-122	427
k119_2	Myomys_daltoni	85.864	382	52	2	97	477	44	424	2.16e-115	405
k119_2	Lemniscomys_bellieri	85.752	379	54	0	99	477	29	407	2.80e-114	401
k119_2	Rattus_lutreolus	85.302	381	56	0	97	477	27	407	4.68e-112	394
k119_2	Otomys_unisulcatus	85.263	380	54	2	99	477	46	424	6.05e-111	390
k119_2	Mus_setulosus	84.450	373	58	0	105	477	52	424	2.84e-104	368
k119_2	Oryzomys_couesi	80.628	382	68	5	99	477	46	424	6.32e-81	291
k119_1	PE7L	99.682	629	2	0	1	629	563	1191	0.0	1151
k119_1	Mastomys_natalensis_2	97.460	630	16	0	1	630	511	1140	0.0	1077
k119_1	Mastomys_natalensis_1	96.619	562	19	0	1	562	494	1055	0.0	933
k119_1	Mastomys_erythroleucus	90.794	630	58	0	1	630	511	1140	0.0	843
k119_1	PE1L	98.214	392	7	0	24	415	475	84	0.0	686
k119_1	Myomys_verreauxi	84.286	630	97	2	1	629	511	1139	4.82e-178	614
k119_1	Praomys_jacksoni	84.044	633	95	6	1	630	511	1140	2.90e-175	604
k119_1	Hylomyscus_simus	82.400	625	110	0	1	625	511	1135	1.78e-157	545
k119_1	PE4L	100.000	143	0	0	1	143	450	592	5.60e-73	265
k119_1	Apodemus_flavicollis	80.229	349	65	4	1	347	499	845	7.24e-72	261
