k99_0	TO4L	99.099	222	2	0	67	288	829	608	7.05e-114	399
k99_0	TO4L	100.000	34	0	0	26	59	11	44	1.05e-12	63.9
k99_0	PE8L	98.649	222	3	0	67	288	634	413	3.28e-112	394
k99_0	PE7L	99.078	217	2	0	72	288	1191	975	4.24e-111	390
k99_0	Mastomys_natalensis_2	98.165	218	4	0	71	288	1140	923	2.55e-108	381
k99_0	TO17L	97.297	222	6	0	67	288	510	289	3.30e-107	377
k99_0	TO6L	99.015	203	2	0	86	288	51	253	2.57e-103	364
k99_0	TO6L	100.000	34	0	0	26	59	17	50	1.05e-12	63.9
k99_0	Mastomys_erythroleucus	92.661	218	16	0	71	288	1140	923	2.63e-88	315
k99_0	Mastomys_natalensis_1	97.333	150	4	0	139	288	1055	906	1.61e-70	255
k99_0	Praomys_jacksoni	85.321	218	32	0	71	288	1140	923	1.27e-61	226
k99_0	TO9L	88.525	61	4	3	1	59	4	63	6.28e-15	71.3
k99_0	PE4L	86.154	65	7	2	1	64	651	588	2.26e-14	69.4
k99_0	PE1L	94.737	38	2	0	26	63	5	42	1.36e-11	60.2
k99_3	PE7L	100.000	479	0	0	22	500	70	548	0.0	885
k99_3	PE4L	99.310	435	3	0	66	500	1	435	0.0	787
k99_3	Mastomys_natalensis_1	96.242	479	18	0	22	500	1	479	0.0	785
k99_3	Mastomys_erythroleucus	94.572	479	26	0	22	500	18	496	0.0	741
k99_3	TO9L	99.022	409	4	0	50	458	64	472	0.0	734
k99_3	Mastomys_natalensis_2	93.528	479	31	0	22	500	18	496	0.0	721
k99_3	Mus_spretus	88.100	479	57	0	22	500	18	496	7.75e-165	569
k99_3	Hylomyscus_simus	87.683	479	59	0	22	500	18	496	1.68e-161	558
k99_3	Praomys_rostratus	88.409	440	51	0	61	500	1	440	3.66e-153	531
k99_3	Myomys_daltoni	86.639	479	62	2	23	500	19	496	1.32e-152	529
k99_3	Mus_musculus_molossinus	86.221	479	66	0	22	500	1	479	7.92e-150	520
k99_3	Arvicanthis_niloticus	86.221	479	66	0	22	500	1	479	7.92e-150	520
k99_3	Myomys_verreauxi	85.655	481	65	3	22	500	18	496	1.71e-146	508
k99_3	Montemys_delectorum	89.848	394	40	0	107	500	86	479	6.16e-146	507
k99_3	Mus_baoulei	85.745	470	65	2	32	500	1	469	1.33e-142	496
k99_3	Lemniscomys_bellieri	85.177	479	71	0	22	500	1	479	1.73e-141	492
k99_3	Micaelamys_namaquensis	85.177	479	71	0	22	500	25	503	1.73e-141	492
k99_3	Otomys_unisulcatus	84.792	480	71	2	22	500	18	496	1.04e-138	483
k99_3	Rattus_tanezumi	84.906	477	68	4	26	500	5	479	1.34e-137	479
k99_3	Rattus_rattus_1	84.874	476	70	2	26	500	5	479	1.34e-137	479
k99_3	Rattus_norvegicus	84.519	478	72	2	24	500	3	479	2.25e-135	472
k99_3	Rattus_lutreolus	84.277	477	75	0	24	500	3	479	1.05e-133	466
k99_3	Mus_setulosus	83.716	479	78	0	22	500	18	496	6.30e-131	457
k99_3	Oryzomys_couesi	80.498	482	87	6	22	500	19	496	1.41e-102	363
k99_3	TO4L	100.000	139	0	0	362	500	43	181	6.85e-71	257
k99_3	TO8L	100.000	53	0	0	448	500	24	76	4.40e-23	99.0
k99_1	Calomys_callosus_2	90.437	366	31	4	54	416	478	842	1.20e-137	479
k99_1	Calomys_callosus_1	90.437	366	31	4	54	416	476	840	1.20e-137	479
k99_1	TO3L	100.000	33	0	0	25	57	2	34	5.14e-12	62.1
k99_1	ZA1L	100.000	33	0	0	27	59	1	33	5.14e-12	62.1
k99_2	PE7L	100.000	370	0	0	96	465	475	844	0.0	684
k99_2	TO4L	99.730	370	1	0	96	465	108	477	0.0	678
k99_2	TO4L	100.000	34	0	0	465	498	44	11	1.86e-12	63.9
k99_2	TO8L	98.925	372	3	1	117	487	24	395	0.0	664
k99_2	Mastomys_natalensis_1	96.486	370	13	0	96	465	406	775	1.47e-177	612
k99_2	Mastomys_natalensis_2	96.196	368	14	0	98	465	425	792	2.47e-175	604
k99_2	PE8L	100.000	282	0	0	184	465	1	282	2.56e-150	521
k99_2	Mastomys_erythroleucus	91.599	369	31	0	96	464	423	791	5.53e-147	510
k99_2	PE1L	98.456	259	4	0	207	465	475	217	7.31e-131	457
k99_2	PE1L	97.059	34	1	0	465	498	38	5	8.67e-11	58.4
k99_2	PE4L	100.000	231	0	0	96	326	362	592	5.73e-122	427
k99_2	PE4L	89.041	73	6	2	465	536	593	664	3.07e-20	89.8
k99_2	TO3L	100.000	222	0	0	179	400	256	35	5.77e-117	411
k99_2	Myomys_daltoni	86.450	369	50	0	96	464	423	791	2.69e-115	405
k99_2	Praomys_rostratus	86.179	369	51	0	96	464	367	735	1.25e-113	399
k99_2	Myomys_verreauxi	85.753	372	47	5	96	464	423	791	2.71e-110	388
k99_2	Hylomyscus_simus	84.054	370	59	0	96	465	423	792	7.63e-101	357
k99_2	Apodemus_flavicollis	82.192	365	61	4	96	458	411	773	1.00e-89	320
k99_2	Micaelamys_namaquensis	81.989	372	61	5	96	464	430	798	6.03e-87	311
k99_2	Mus_baoulei	80.274	365	68	4	96	458	396	758	2.84e-75	272
k99_2	TO9L	88.889	63	5	2	465	526	63	2	2.39e-16	76.8
k99_2	TO9L	100.000	32	0	0	96	127	441	472	2.41e-11	60.2
k99_2	TO17L	100.000	40	0	0	426	465	119	158	8.61e-16	75.0
k99_2	TO6L	100.000	36	0	0	463	498	52	17	1.44e-13	67.6
