k141_0	Mastomys_natalensis_2	99.597	248	1	0	1	248	1038	791	5.19e-130	453
k141_0	Mastomys_natalensis_1	97.984	248	5	0	1	248	1021	774	2.43e-123	431
k141_0	Mastomys_erythroleucus	91.057	246	22	0	1	246	1038	793	7.06e-94	333
k141_0	PE1L	100.000	135	0	0	114	248	84	218	7.31e-69	250
k141_0	PE1L	97.059	34	1	0	252	285	38	5	4.76e-11	58.4
k141_0	Praomys_jacksoni	84.553	246	38	0	1	246	1038	793	3.40e-67	244
k141_0	Mus_setulosus	83.267	251	38	4	1	248	1038	789	3.42e-62	228
k141_0	Mus_baoulei	83.401	247	39	2	1	246	1011	766	3.42e-62	228
k141_0	Mus_minutoides	80.894	246	47	0	1	246	1038	793	3.47e-52	195
k141_0	Rattus_exulans	80.816	245	47	0	2	246	1020	776	1.25e-51	193
k141_1	Calomys_callosus_2	90.649	385	32	4	32	413	842	459	1.26e-146	508
k141_1	Calomys_callosus_1	90.649	385	32	4	32	413	840	457	1.26e-146	508
k141_2	Mastomys_natalensis_1	96.959	592	18	0	1	592	45	636	0.0	994
k141_2	Mastomys_natalensis_2	95.270	592	28	0	1	592	62	653	0.0	948
k141_2	Mastomys_erythroleucus	94.932	592	30	0	1	592	62	653	0.0	928
k141_2	Praomys_rostratus	88.682	592	67	0	1	592	6	597	0.0	723
k141_2	Hylomyscus_simus	87.838	592	72	0	1	592	62	653	0.0	695
k141_2	Myomys_verreauxi	86.869	594	74	3	1	592	62	653	0.0	667
k141_2	Myomys_daltoni	87.015	593	75	2	1	592	62	653	0.0	667
k141_2	Montemys_delectorum	87.840	551	67	0	42	592	86	636	0.0	647
k141_2	Mus_spretus	86.318	592	81	0	1	592	62	653	0.0	645
k141_2	Rattus_rattus_2	86.149	592	78	4	3	592	47	636	0.0	636
k141_2	Arvicanthis_niloticus	85.811	592	84	0	1	592	45	636	0.0	628
k141_2	Rattus_norvegicus	85.279	591	85	2	3	592	47	636	1.99e-176	608
k141_2	Rattus_rattus_1	84.941	591	87	2	3	592	47	636	4.30e-173	597
k141_2	Apodemus_flavicollis	83.220	590	99	0	3	592	52	641	1.55e-172	595
k141_2	Mus_baoulei	84.654	593	89	2	1	592	35	626	7.20e-171	590
k141_2	Rattus_tanezumi	84.602	591	89	2	3	592	47	636	9.32e-170	586
k141_2	Mus_musculus_molossinus	84.291	592	93	0	1	592	45	636	1.56e-167	579
k141_2	Otomys_unisulcatus	84.444	585	89	2	9	592	70	653	2.02e-166	575
k141_2	Rattus_lutreolus	83.729	590	96	0	3	592	47	636	2.03e-161	558
k141_2	Lemniscomys_bellieri	83.729	590	96	0	3	592	47	636	2.03e-161	558
k141_2	Mus_setulosus	83.615	592	97	0	1	592	62	653	7.30e-161	556
k141_2	Micaelamys_namaquensis	82.881	590	101	0	3	592	71	660	4.43e-153	531
k141_2	Oryzomys_couesi	80.815	589	107	5	7	592	68	653	7.62e-131	457
k141_2	PE1L	100.000	120	0	0	473	592	475	356	3.03e-60	222
k141_2	PE1L	94.737	38	2	0	589	626	42	5	2.51e-11	60.2
k141_3	Mastomys_natalensis_2	100.000	116	0	0	113	228	1140	1025	2.48e-58	215
k141_3	Mastomys_natalensis_1	100.000	48	0	0	181	228	1055	1008	1.57e-20	89.8
