k39_4	PE7L	100.000	341	0	0	24	364	496	836	0.0	630
k39_4	TO4L	99.707	341	1	0	24	364	129	469	0.0	625
k39_4	Mastomys_natalensis_2	96.188	341	13	0	24	364	444	784	3.54e-162	560
k39_4	Mastomys_natalensis_1	96.188	341	13	0	24	364	427	767	1.27e-161	558
k39_4	PE8L	100.000	274	0	0	91	364	1	274	4.68e-146	507
k39_4	Mastomys_erythroleucus	91.202	341	30	0	24	364	444	784	2.85e-133	464
k39_4	PE1L	98.406	251	4	0	114	364	475	225	1.34e-126	442
k39_4	TO3L	100.000	222	0	0	86	307	256	35	3.77e-117	411
k39_4	PE4L	100.000	210	0	0	24	233	383	592	1.77e-110	388
k39_4	Praomys_rostratus	85.924	341	48	0	24	364	388	728	2.98e-103	364
k39_4	Myomys_daltoni	85.924	341	48	0	24	364	444	784	2.98e-103	364
k39_4	Myomys_verreauxi	86.269	335	44	2	31	364	451	784	1.07e-102	363
k39_4	Hylomyscus_simus	84.164	341	53	1	24	364	445	784	1.09e-92	329
k39_4	Apodemus_flavicollis	82.440	336	55	4	31	364	439	772	1.43e-81	292
k39_4	Micaelamys_namaquensis	81.818	330	54	5	38	364	465	791	1.86e-75	272
k39_4	Mus_baoulei	80.000	335	65	2	31	364	424	757	1.13e-67	246
